alpha_0,alpha_1,benchmarks,beta_0,beta_1,condition,converged,delta_0,delta_1,detected_cycle_length,distance_to_monopoly_price,distance_to_nash_price,eval_periods,final_avg_price_oracle,final_avg_price_victim,final_avg_profit_oracle,final_avg_profit_victim,final_market_price_mean,final_profit_asymmetry,final_profit_gain_oracle,final_profit_gain_victim,m,market_config,max_periods,periods_to_convergence,seed,out_dir
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,2,0.2260271294940086,0.22602712949264037,100000,1.6795800355668202,1.7183275434802285,0.3060413652406718,0.2835788099710844,1.6989537895235243,0.022462555269587403,0.7320510572917743,0.540482514730686,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,16,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_16
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,1,0.2260271294950862,0.22602712949156278,100000,1.6989537895224467,1.6989537895224467,0.30390135609904484,0.30390135609904484,1.6989537895224467,0.0,0.713800309440129,0.713800309440129,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,17,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_17
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,3,0.25831736521309256,0.1937368937735564,100000,1.6731208259974093,1.6602062816114715,0.28270886524056454,0.2853018245060145,1.6666635538044403,-0.0025929592654499456,0.5330633212269072,0.5551769864551482,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,18,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_18
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,3,0.2583158153135612,0.1937384436730878,100000,1.6731223758977258,1.6602078315102176,0.2830063877103466,0.28875064878987733,1.6666651037039717,-0.005744261079530744,0.5356006971056209,0.5845897684685736,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,19,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_19
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,1,0.2841483913616898,0.16790586762495918,100000,1.6214587737020123,1.660206281609674,0.29929402987890524,0.2723040287794014,1.640832527655843,0.026990001099503835,0.6745074169573833,0.44432722987267964,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,20,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_20
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,3,0.2647740561912715,0.1872802027953775,100000,1.6731216009515635,1.6472921247009593,0.2758165634565388,0.2818874058018137,1.6602068628262614,-0.006070842345274885,0.4742833564450443,0.5260576272813209,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,21,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_21
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,5,0.31902114848373575,0.13303311050291322,100000,1.6214587736977986,1.5904607673697957,0.2593136176436169,0.2763192433035998,1.6059597705337971,-0.017005625659982926,0.33354045166847024,0.4785703863274675,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,22,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_22
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,2,0.15821899064512168,0.2938352683415273,100000,1.7958225593069517,1.7377012974378705,0.29415004968929215,0.3441733815310943,1.7667619283724112,-0.05002333184180213,0.6306377513712297,1.0572542542567334,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,23,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_23
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,4,0.2114968140265403,0.24055744496010867,100000,1.7280144204582966,1.6989537895236888,0.2945107729719637,0.28718972839766926,1.7134841049909926,0.007321044574294444,0.6337141259287941,0.571277692393505,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,24,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_24
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,1,0.3228958992747648,0.12915835971188416,100000,1.6214587737020123,1.582711265783524,0.26028180833492554,0.2849680835435254,1.602085019742768,-0.02468627520859984,0.34179752115273904,0.5523307265791164,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,25,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_25
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,4,0.15337555215583132,0.29867870683081765,100000,1.7667619283708016,1.7764488053526013,0.30770606868032724,0.3065449986886461,1.7716053668617016,0.0011610699916811407,0.7462482315626371,0.7363462198169424,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,26,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_26
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,2,0.10009772877688983,0.35195653020975914,100000,1.8151963132605626,1.8345700672207232,0.33035514344555333,0.3191609608383676,1.824883190240643,0.011194182607185743,0.939407477741809,0.843939565855369,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,27,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_27
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,1,0.2841483913616898,0.16790586762495918,100000,1.660206281609674,1.6214587737020123,0.2723040287794014,0.29929402987890524,1.640832527655843,-0.026990001099503835,0.44432722987267964,0.6745074169573833,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,28,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_28
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,1,0.16790586762319681,0.28414839136345216,100000,1.7377012974378705,1.7764488053508016,0.33430925737502404,0.3013487304272151,1.757075051394336,0.03296052694780893,0.9731295469141785,0.6920306232317877,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,29,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_29
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,2,0.13884523668862703,0.31320902229802194,100000,1.7570750513927127,1.815196313265099,0.3419673135431586,0.2938175771413976,1.7861356823289058,0.04814973640176101,1.03844013341574,0.6278023089793322,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,30,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_30
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,2,0.30352214531842403,0.14853211366822494,100000,1.5827112657858475,1.6602062816123702,0.300021934432548,0.250605014718419,1.6214587736991088,0.04941691971412898,0.6807152420597088,0.2592704342950625,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,31,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_31
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,1,0.1291583597106245,0.32289589927602447,100000,1.8151963132630151,1.7764488053508016,0.30818703057962304,0.342749076301613,1.7958225593069084,-0.034562045721989954,0.7503500431762186,1.0451072801614358,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,32,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_32
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,2,0.14853211366707608,0.3035221453195729,100000,1.7764488053507907,1.7764488053501226,0.30898749386515,0.3130220485049764,1.7764488053504568,-0.004034554639826382,0.7571766745697394,0.7915847703076743,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,33,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_33
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,5,0.1446573628759411,0.30739689611070786,100000,1.768699303767953,1.7919478085152305,0.3212319932687717,0.3019255849398354,1.7803235561415918,0.01930640832893632,0.861602056143214,0.696950240654035,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,34,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_34
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,3,0.36164360092679626,0.09041065805985271,100000,1.582710878309994,1.5439637578714795,0.24631831730401532,0.26799085030175135,1.5633373180907366,-0.021672532997736027,0.2227119766208576,0.4075429324117411,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,35,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_35
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,2,0.3228958992776252,0.12915835970902378,100000,1.6214587736962913,1.582711265783524,0.2556393694887905,0.2840512771550226,1.6020850197399077,-0.028411907666232084,0.30220517589150453,0.5445118804350197,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,36,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_36
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,2,0.13884523668990134,0.31320902229674763,100000,1.7764488053508016,1.7958225593044617,0.32877594710806995,0.3038058867204587,1.7861356823276315,0.024970060387611237,0.9259395380012624,0.7129861131256198,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,37,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_37
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,1,0.22602712949376058,0.2260271294928884,100000,1.660206281609674,1.7377012974378705,0.3317062404419295,0.2718516079850308,1.6989537895237723,0.059854632456898704,0.9509301063719041,0.4404688268031386,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,38,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_38
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,1,0.3228958992747648,0.12915835971188416,100000,1.6214587737020123,1.582711265783524,0.26028180833492554,0.2849680835435254,1.602085019742768,-0.02468627520859984,0.34179752115273904,0.5523307265791164,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,39,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_39
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,1,0.07103709783891499,0.381017161147734,100000,1.853943821178618,1.853943821178618,0.33389292341312954,0.33389292341312954,1.853943821178618,0.0,0.9695789049973705,0.9695789049973705,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,40,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_40
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,1,0.3035221453155206,0.1485321136711284,100000,1.6214587737020123,1.6214587737020123,0.27993741575461767,0.27993741575461767,1.6214587737020123,0.0,0.5094274288525722,0.5094274288525722,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,41,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_41
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,3,0.09686812399155853,0.35518613499509044,100000,1.8410292767905683,1.8151963132613802,0.31063370513105687,0.3346516801532488,1.8281127950259743,-0.02401797502219194,0.7712161411029347,0.9760498483570448,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,42,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_42
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,2,0.3422696532319678,0.10978460575468119,100000,1.5827112657858475,1.5827112657852827,0.26248967579954374,0.2588848210115041,1.582711265785565,0.0036048547880396242,0.36062698856144515,0.32988352373293117,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,43,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_43
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,2,0.3616434071884522,0.09041085179819675,100000,1.5439637578723133,1.5827112657858478,0.2666745851711002,0.24529552121775144,1.5633375118290807,0.021379063953348765,0.39631736213816593,0.21398921319384723,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,44,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_44
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,1,0.3616434071908645,0.09041085179578445,100000,1.582711265783524,1.5439637578698124,0.2473252430111163,0.2695853642801266,1.5633375118266684,-0.02226012126901028,0.23129939189314383,0.42114150636134845,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,45,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_45
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,1,0.18727962158090872,0.26477463740574025,100000,1.6989537895224467,1.7764488053508016,0.34373683771726393,0.2800707849008614,1.7377012974366242,0.06366605281640253,1.053531255640776,0.5105648476663223,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,46,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_46
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,3,0.18082138069898668,0.2712328782876623,100000,1.724784428201047,1.7635346484360455,0.3100515445554947,0.2842720608904558,1.7441595383185462,0.025779483665038905,0.7662512717165937,0.5463948014967833,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,47,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_47
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,3,0.3164386270822832,0.13561563190436576,100000,1.5956261976472652,1.621458386223234,0.2793843839861366,0.26701307462537166,1.6085422919352497,0.012371309360764915,0.5047109801401969,0.39920411881606155,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,48,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_48
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,4,0.3471130917216305,0.10494116726501845,100000,1.5633375118275272,1.5923981427642775,0.2686087062852717,0.25321600682161366,1.5778678272959024,0.015392699463658066,0.4128122247453653,0.28153788988257183,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,49,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_49
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,4,0.10009772877516321,0.35195653021148576,100000,1.8539438211770658,1.7958225593076733,0.29998546800697246,0.32964956970983295,1.8248831902423697,-0.02966410170286049,0.6804042436040089,0.9333900976797845,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,50,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_50
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,2,0.2841483913642793,0.1679058676223697,100000,1.6214587736962913,1.6602062816102159,0.29686064710363397,0.2701559837351657,1.6408325276532536,0.026704663368468273,0.6537546759554226,0.4260079490276842,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,51,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\delta_o0.70_v0.95\seed_51
