alpha_0,alpha_1,benchmarks,beta_0,beta_1,condition,converged,delta_0,delta_1,detected_cycle_length,distance_to_monopoly_price,distance_to_nash_price,eval_periods,final_avg_price_oracle,final_avg_price_victim,final_avg_profit_oracle,final_avg_profit_victim,final_market_price_mean,final_profit_asymmetry,final_profit_gain_oracle,final_profit_gain_victim,m,market_config,max_periods,periods_to_convergence,seed,out_dir
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.95_v0.70,False,0.95,0.7,3,0.3616608435681008,0.09039341541854817,10000,1.5955986869164478,1.5310414639824166,0.23874496246218596,0.2755185719155606,1.563320075449432,-0.036773609453374656,0.1581237527106639,0.4717419801628002,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,0,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.95_v0.70\seed_0
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.95_v0.70,False,0.95,0.7,9,0.3444317641744654,0.10762249481218356,10000,1.587004489661433,1.5740938200247019,0.2556520385691129,0.2654244709660329,1.5805491548430675,-0.009772432396919994,0.30231322224793283,0.3856559501382631,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,1,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.95_v0.70\seed_1
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.95_v0.70,False,0.95,0.7,5,0.3577667190228242,0.09428753996382477,10000,1.5594550115350614,1.574973388454356,0.26289861102979517,0.2529519026585903,1.5672141999947087,0.009946708371204871,0.3641145315021726,0.2792855170341808,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,2,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.95_v0.70\seed_2
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.95_v0.70,False,0.95,0.7,6,0.3519487807096291,0.10010547827701988,10000,1.5568860517604728,1.5891782248553348,0.2621739092665729,0.24489221553452675,1.5730321383079038,0.01728169373204616,0.35793402091885956,0.21054968100284296,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,3,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.95_v0.70\seed_3
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.95_v0.70,False,0.95,0.7,1,0.3616472819403418,0.09040697704630718,10000,1.5439947558777967,1.5826725182765855,0.26956246469377676,0.2473399875209239,1.563333637077191,0.02222247717285286,0.42094621066459276,0.23142513823948418,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,4,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.95_v0.70\seed_4
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.95_v0.70,False,0.95,0.7,2,0.3906827269951121,0.06137153199153689,10000,1.5246210019210862,1.5439753821237554,0.25258237192784827,0.2402534314598332,1.5342981920224208,0.012328940468015082,0.2761340294732073,0.17098850491314888,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,5,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.95_v0.70\seed_5
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.95_v0.70,False,0.95,0.7,4,0.33742621474380297,0.114628044242846,10000,1.5827112657845532,1.5923981427629068,0.26973640171143554,0.2608915020192682,1.58755470427373,0.00884489969216734,0.4224296065013713,0.3469972025387815,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,6,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.95_v0.70\seed_6
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.95_v0.70,False,0.95,0.7,1,0.3616337203125721,0.09042053867407684,10000,1.5440180043825447,1.5826763930273768,0.269561064656376,0.24734612829847605,1.5633471987049607,0.022214936357899978,0.42093427065504485,0.23147750894227104,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,7,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.95_v0.70\seed_7
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.95_v0.70,False,0.95,0.7,2,0.3228958992762907,0.12915835971035827,10000,1.5827112657846145,1.62145877369787,0.28017496334413144,0.2560450519880174,1.6020850197412422,0.02412991135611403,0.511453317936245,0.3056649784022482,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,8,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.95_v0.70\seed_8
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.95_v0.70,False,0.95,0.7,17,0.33771875842849086,0.11433550055815811,10000,1.5804251628178063,1.594099158360278,0.26154783237531015,0.2559094004078208,1.587262160589042,0.005638431967489366,0.35259461780327683,0.30450809419194824,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,9,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.95_v0.70\seed_9
